row_index,sequence_id,record_id,window_start,fs_hz,rpeak_input_0,rpeak_input_1,rpeak_input_2,rpeak_target,rr_input_0_1,rr_input_1_2,rr_prev_to_target,rr_prev_to_target_sec,input_window_start,input_window_end,target_window_start,target_window_end,target_overlap_samples,target_overlap_fraction,input_target_overlap,input_contains_target_rpeak
4437,201_00094,201,94,360.0,22754,22914,23153,23502,160,239,349,0.9694444444444444,22664,23243,23412,23592,0,0.0,False,False
4438,201_00095,201,95,360.0,22914,23153,23502,23658,239,349,156,0.43333333333333335,22824,23592,23568,23748,24,0.13333333333333333,True,False
4439,201_00096,201,96,360.0,23153,23502,23658,23872,349,156,214,0.5944444444444444,23063,23748,23782,23962,0,0.0,False,False
4440,201_00097,201,97,360.0,23502,23658,23872,24191,156,214,319,0.8861111111111111,23412,23962,24101,24281,0,0.0,False,False
4441,201_00098,201,98,360.0,23658,23872,24191,24396,214,319,205,0.5694444444444444,23568,24281,24306,24486,0,0.0,False,False
4442,201_00099,201,99,360.0,23872,24191,24396,24641,319,205,245,0.6805555555555556,23782,24486,24551,24731,0,0.0,False,False
4443,201_00100,201,100,360.0,24191,24396,24641,24871,205,245,230,0.6388888888888888,24101,24731,24781,24961,0,0.0,False,False
4444,201_00101,201,101,360.0,24396,24641,24871,25118,245,230,247,0.6861111111111111,24306,24961,25028,25208,0,0.0,False,False
4445,201_00102,201,102,360.0,24641,24871,25118,25360,230,247,242,0.6722222222222223,24551,25208,25270,25450,0,0.0,False,False
4446,201_00103,201,103,360.0,24871,25118,25360,25623,247,242,263,0.7305555555555555,24781,25450,25533,25713,0,0.0,False,False
4447,201_00104,201,104,360.0,25118,25360,25623,25857,242,263,234,0.65,25028,25713,25767,25947,0,0.0,False,False
4448,201_00105,201,105,360.0,25360,25623,25857,26138,263,234,281,0.7805555555555556,25270,25947,26048,26228,0,0.0,False,False
4449,201_00106,201,106,360.0,25623,25857,26138,26362,234,281,224,0.6222222222222222,25533,26228,26272,26452,0,0.0,False,False
4450,201_00107,201,107,360.0,25857,26138,26362,26610,281,224,248,0.6888888888888889,25767,26452,26520,26700,0,0.0,False,False
4451,201_00108,201,108,360.0,26138,26362,26610,26803,224,248,193,0.5361111111111111,26048,26700,26713,26893,0,0.0,False,False
4452,201_00109,201,109,360.0,26362,26610,26803,27042,248,193,239,0.6638888888888889,26272,26893,26952,27132,0,0.0,False,False
4453,201_00110,201,110,360.0,26610,26803,27042,27257,193,239,215,0.5972222222222222,26520,27132,27167,27347,0,0.0,False,False
4454,201_00111,201,111,360.0,26803,27042,27257,27443,239,215,186,0.5166666666666667,26713,27347,27353,27533,0,0.0,False,False
4455,201_00112,201,112,360.0,27042,27257,27443,27598,215,186,155,0.4305555555555556,26952,27533,27508,27688,25,0.1388888888888889,True,False
4456,201_00113,201,113,360.0,27257,27443,27598,27878,186,155,280,0.7777777777777778,27167,27688,27788,27968,0,0.0,False,False
4457,201_00114,201,114,360.0,27443,27598,27878,28128,155,280,250,0.6944444444444444,27353,27968,28038,28218,0,0.0,False,False
4458,201_00115,201,115,360.0,27598,27878,28128,28377,280,250,249,0.6916666666666667,27508,28218,28287,28467,0,0.0,False,False
4459,201_00116,201,116,360.0,27878,28128,28377,28617,250,249,240,0.6666666666666666,27788,28467,28527,28707,0,0.0,False,False
4460,201_00117,201,117,360.0,28128,28377,28617,28915,249,240,298,0.8277777777777777,28038,28707,28825,29005,0,0.0,False,False
4461,201_00118,201,118,360.0,28377,28617,28915,29153,240,298,238,0.6611111111111111,28287,29005,29063,29243,0,0.0,False,False
4462,201_00119,201,119,360.0,28617,28915,29153,29443,298,238,290,0.8055555555555556,28527,29243,29353,29533,0,0.0,False,False
4463,201_00120,201,120,360.0,28915,29153,29443,29712,238,290,269,0.7472222222222222,28825,29533,29622,29802,0,0.0,False,False
4464,201_00121,201,121,360.0,29153,29443,29712,29939,290,269,227,0.6305555555555555,29063,29802,29849,30029,0,0.0,False,False
4465,201_00122,201,122,360.0,29443,29712,29939,30171,269,227,232,0.6444444444444445,29353,30029,30081,30261,0,0.0,False,False
4466,201_00123,201,123,360.0,29712,29939,30171,30314,227,232,143,0.3972222222222222,29622,30261,30224,30404,37,0.20555555555555555,True,False
4467,201_00124,201,124,360.0,29939,30171,30314,30577,232,143,263,0.7305555555555555,29849,30404,30487,30667,0,0.0,False,False
4468,201_00125,201,125,360.0,30171,30314,30577,30780,143,263,203,0.5638888888888889,30081,30667,30690,30870,0,0.0,False,False
4469,201_00126,201,126,360.0,30314,30577,30780,31022,263,203,242,0.6722222222222223,30224,30870,30932,31112,0,0.0,False,False
4470,201_00127,201,127,360.0,30577,30780,31022,31305,203,242,283,0.7861111111111111,30487,31112,31215,31395,0,0.0,False,False
4471,201_00128,201,128,360.0,30780,31022,31305,31720,242,283,415,1.1527777777777777,30690,31395,31630,31810,0,0.0,False,False
4472,201_00129,201,129,360.0,31022,31305,31720,32030,283,415,310,0.8611111111111112,30932,31810,31940,32120,0,0.0,False,False
4473,201_00130,201,130,360.0,31305,31720,32030,32257,415,310,227,0.6305555555555555,31215,32120,32167,32347,0,0.0,False,False
4474,201_00131,201,131,360.0,31720,32030,32257,32429,310,227,172,0.4777777777777778,31630,32347,32339,32519,8,0.044444444444444446,True,False
4475,201_00132,201,132,360.0,32030,32257,32429,32628,227,172,199,0.5527777777777778,31940,32519,32538,32718,0,0.0,False,False
4476,201_00133,201,133,360.0,32257,32429,32628,32861,172,199,233,0.6472222222222223,32167,32718,32771,32951,0,0.0,False,False
4477,201_00134,201,134,360.0,32429,32628,32861,33177,199,233,316,0.8777777777777778,32339,32951,33087,33267,0,0.0,False,False
4478,201_00135,201,135,360.0,32628,32861,33177,33362,233,316,185,0.5138888888888888,32538,33267,33272,33452,0,0.0,False,False
4479,201_00136,201,136,360.0,32861,33177,33362,33648,316,185,286,0.7944444444444444,32771,33452,33558,33738,0,0.0,False,False
4480,201_00137,201,137,360.0,33177,33362,33648,33894,185,286,246,0.6833333333333333,33087,33738,33804,33984,0,0.0,False,False
4481,201_00138,201,138,360.0,33362,33648,33894,34202,286,246,308,0.8555555555555555,33272,33984,34112,34292,0,0.0,False,False
4482,201_00139,201,139,360.0,33648,33894,34202,34351,246,308,149,0.41388888888888886,33558,34292,34261,34441,31,0.17222222222222222,True,False
4483,201_00140,201,140,360.0,33894,34202,34351,34624,308,149,273,0.7583333333333333,33804,34441,34534,34714,0,0.0,False,False
4484,201_00141,201,141,360.0,34202,34351,34624,34871,149,273,247,0.6861111111111111,34112,34714,34781,34961,0,0.0,False,False
4485,201_00142,201,142,360.0,34351,34624,34871,35019,273,247,148,0.4111111111111111,34261,34961,34929,35109,32,0.17777777777777778,True,False
4486,201_00143,201,143,360.0,34624,34871,35019,35221,247,148,202,0.5611111111111111,34534,35109,35131,35311,0,0.0,False,False
4487,201_00144,201,144,360.0,34871,35019,35221,35375,148,202,154,0.42777777777777776,34781,35311,35285,35465,26,0.14444444444444443,True,False
4488,201_00145,201,145,360.0,35019,35221,35375,35622,202,154,247,0.6861111111111111,34929,35465,35532,35712,0,0.0,False,False
4489,201_00146,201,146,360.0,35221,35375,35622,35921,154,247,299,0.8305555555555556,35131,35712,35831,36011,0,0.0,False,False
4490,201_00147,201,147,360.0,35375,35622,35921,36255,247,299,334,0.9277777777777778,35285,36011,36165,36345,0,0.0,False,False
4491,201_00148,201,148,360.0,35622,35921,36255,36489,299,334,234,0.65,35532,36345,36399,36579,0,0.0,False,False
4492,201_00149,201,149,360.0,35921,36255,36489,36684,334,234,195,0.5416666666666666,35831,36579,36594,36774,0,0.0,False,False
4493,201_00150,201,150,360.0,36255,36489,36684,37033,234,195,349,0.9694444444444444,36165,36774,36943,37123,0,0.0,False,False
4494,201_00151,201,151,360.0,36489,36684,37033,37199,195,349,166,0.46111111111111114,36399,37123,37109,37289,14,0.07777777777777778,True,False
4495,201_00152,201,152,360.0,36684,37033,37199,37340,349,166,141,0.39166666666666666,36594,37289,37250,37430,39,0.21666666666666667,True,False
4496,201_00153,201,153,360.0,37033,37199,37340,37584,166,141,244,0.6777777777777778,36943,37430,37494,37674,0,0.0,False,False
4497,201_00154,201,154,360.0,37199,37340,37584,37824,141,244,240,0.6666666666666666,37109,37674,37734,37914,0,0.0,False,False
4498,201_00155,201,155,360.0,37340,37584,37824,38074,244,240,250,0.6944444444444444,37250,37914,37984,38164,0,0.0,False,False
4499,201_00156,201,156,360.0,37584,37824,38074,38318,240,250,244,0.6777777777777778,37494,38164,38228,38408,0,0.0,False,False
4500,201_00157,201,157,360.0,37824,38074,38318,38583,250,244,265,0.7361111111111112,37734,38408,38493,38673,0,0.0,False,False
4501,201_00158,201,158,360.0,38074,38318,38583,38865,244,265,282,0.7833333333333333,37984,38673,38775,38955,0,0.0,False,False
4502,201_00159,201,159,360.0,38318,38583,38865,39162,265,282,297,0.825,38228,38955,39072,39252,0,0.0,False,False
4503,201_00160,201,160,360.0,38583,38865,39162,39450,282,297,288,0.8,38493,39252,39360,39540,0,0.0,False,False
4504,201_00161,201,161,360.0,38865,39162,39450,39783,297,288,333,0.925,38775,39540,39693,39873,0,0.0,False,False
4505,201_00162,201,162,360.0,39162,39450,39783,40080,288,333,297,0.825,39072,39873,39990,40170,0,0.0,False,False
4506,201_00163,201,163,360.0,39450,39783,40080,40305,333,297,225,0.625,39360,40170,40215,40395,0,0.0,False,False
4507,201_00164,201,164,360.0,39783,40080,40305,40607,297,225,302,0.8388888888888889,39693,40395,40517,40697,0,0.0,False,False
4508,201_00165,201,165,360.0,40080,40305,40607,40811,225,302,204,0.5666666666666667,39990,40697,40721,40901,0,0.0,False,False
4509,201_00166,201,166,360.0,40305,40607,40811,41040,302,204,229,0.6361111111111111,40215,40901,40950,41130,0,0.0,False,False
4510,201_00167,201,167,360.0,40607,40811,41040,41260,204,229,220,0.6111111111111112,40517,41130,41170,41350,0,0.0,False,False
4511,201_00168,201,168,360.0,40811,41040,41260,41522,229,220,262,0.7277777777777777,40721,41350,41432,41612,0,0.0,False,False
4512,201_00169,201,169,360.0,41040,41260,41522,41695,220,262,173,0.48055555555555557,40950,41612,41605,41785,7,0.03888888888888889,True,False
4513,201_00170,201,170,360.0,41260,41522,41695,41925,262,173,230,0.6388888888888888,41170,41785,41835,42015,0,0.0,False,False
4514,201_00171,201,171,360.0,41522,41695,41925,42168,173,230,243,0.675,41432,42015,42078,42258,0,0.0,False,False
4515,201_00172,201,172,360.0,41695,41925,42168,42415,230,243,247,0.6861111111111111,41605,42258,42325,42505,0,0.0,False,False
4516,201_00173,201,173,360.0,41925,42168,42415,42564,243,247,149,0.41388888888888886,41835,42505,42474,42654,31,0.17222222222222222,True,False
4517,201_00174,201,174,360.0,42168,42415,42564,42700,247,149,136,0.37777777777777777,42078,42654,42610,42790,44,0.24444444444444444,True,False
4518,201_00175,201,175,360.0,42415,42564,42700,43022,149,136,322,0.8944444444444445,42325,42790,42932,43112,0,0.0,False,False
4519,201_00176,201,176,360.0,42564,42700,43022,43242,136,322,220,0.6111111111111112,42474,43112,43152,43332,0,0.0,False,False
4520,201_00177,201,177,360.0,42700,43022,43242,43473,322,220,231,0.6416666666666667,42610,43332,43383,43563,0,0.0,False,False
4521,201_00178,201,178,360.0,43022,43242,43473,43616,220,231,143,0.3972222222222222,42932,43563,43526,43706,37,0.20555555555555555,True,False
4522,201_00179,201,179,360.0,43242,43473,43616,43934,231,143,318,0.8833333333333333,43152,43706,43844,44024,0,0.0,False,False
4523,201_00180,201,180,360.0,43473,43616,43934,44333,143,318,399,1.1083333333333334,43383,44024,44243,44423,0,0.0,False,False
4524,201_00181,201,181,360.0,43616,43934,44333,44649,318,399,316,0.8777777777777778,43526,44423,44559,44739,0,0.0,False,False
4525,201_00182,201,182,360.0,43934,44333,44649,44920,399,316,271,0.7527777777777778,43844,44739,44830,45010,0,0.0,False,False
4526,201_00183,201,183,360.0,44333,44649,44920,45201,316,271,281,0.7805555555555556,44243,45010,45111,45291,0,0.0,False,False
4527,201_00184,201,184,360.0,44649,44920,45201,45408,271,281,207,0.575,44559,45291,45318,45498,0,0.0,False,False
4528,201_00185,201,185,360.0,44920,45201,45408,45594,281,207,186,0.5166666666666667,44830,45498,45504,45684,0,0.0,False,False
4529,201_00186,201,186,360.0,45201,45408,45594,45770,207,186,176,0.4888888888888889,45111,45684,45680,45860,4,0.022222222222222223,True,False
4530,201_00187,201,187,360.0,45408,45594,45770,45986,186,176,216,0.6,45318,45860,45896,46076,0,0.0,False,False
4531,201_00188,201,188,360.0,45594,45770,45986,46198,176,216,212,0.5888888888888889,45504,46076,46108,46288,0,0.0,False,False
4532,201_00189,201,189,360.0,45770,45986,46198,46460,216,212,262,0.7277777777777777,45680,46288,46370,46550,0,0.0,False,False
4533,201_00190,201,190,360.0,45986,46198,46460,46752,212,262,292,0.8111111111111111,45896,46550,46662,46842,0,0.0,False,False
4534,201_00191,201,191,360.0,46198,46460,46752,47002,262,292,250,0.6944444444444444,46108,46842,46912,47092,0,0.0,False,False
4535,201_00192,201,192,360.0,46460,46752,47002,47284,292,250,282,0.7833333333333333,46370,47092,47194,47374,0,0.0,False,False
4536,201_00193,201,193,360.0,46752,47002,47284,47500,250,282,216,0.6,46662,47374,47410,47590,0,0.0,False,False
4537,201_00194,201,194,360.0,47002,47284,47500,47749,282,216,249,0.6916666666666667,46912,47590,47659,47839,0,0.0,False,False
4538,201_00195,201,195,360.0,47284,47500,47749,47953,216,249,204,0.5666666666666667,47194,47839,47863,48043,0,0.0,False,False
4539,201_00196,201,196,360.0,47500,47749,47953,48197,249,204,244,0.6777777777777778,47410,48043,48107,48287,0,0.0,False,False
4540,201_00197,201,197,360.0,47749,47953,48197,48416,204,244,219,0.6083333333333333,47659,48287,48326,48506,0,0.0,False,False
4541,201_00198,201,198,360.0,47953,48197,48416,48665,244,219,249,0.6916666666666667,47863,48506,48575,48755,0,0.0,False,False
4542,201_00199,201,199,360.0,48197,48416,48665,48918,219,249,253,0.7027777777777777,48107,48755,48828,49008,0,0.0,False,False
4543,201_00200,201,200,360.0,48416,48665,48918,49137,249,253,219,0.6083333333333333,48326,49008,49047,49227,0,0.0,False,False
4544,201_00201,201,201,360.0,48665,48918,49137,49376,253,219,239,0.6638888888888889,48575,49227,49286,49466,0,0.0,False,False
4545,201_00202,201,202,360.0,48918,49137,49376,49559,219,239,183,0.5083333333333333,48828,49466,49469,49649,0,0.0,False,False
4546,201_00203,201,203,360.0,49137,49376,49559,49705,239,183,146,0.40555555555555556,49047,49649,49615,49795,34,0.18888888888888888,True,False
4547,201_00204,201,204,360.0,49376,49559,49705,50081,183,146,376,1.0444444444444445,49286,49795,49991,50171,0,0.0,False,False
4548,201_00205,201,205,360.0,49559,49705,50081,50332,146,376,251,0.6972222222222222,49469,50171,50242,50422,0,0.0,False,False
4549,201_00206,201,206,360.0,49705,50081,50332,50640,376,251,308,0.8555555555555555,49615,50422,50550,50730,0,0.0,False,False
4550,201_00207,201,207,360.0,50081,50332,50640,50929,251,308,289,0.8027777777777778,49991,50730,50839,51019,0,0.0,False,False
4551,201_00208,201,208,360.0,50332,50640,50929,51250,308,289,321,0.8916666666666667,50242,51019,51160,51340,0,0.0,False,False
4552,201_00209,201,209,360.0,50640,50929,51250,51501,289,321,251,0.6972222222222222,50550,51340,51411,51591,0,0.0,False,False
4553,201_00210,201,210,360.0,50929,51250,51501,51685,321,251,184,0.5111111111111111,50839,51591,51595,51775,0,0.0,False,False
4554,201_00211,201,211,360.0,51250,51501,51685,51913,251,184,228,0.6333333333333333,51160,51775,51823,52003,0,0.0,False,False
4555,201_00212,201,212,360.0,51501,51685,51913,52141,184,228,228,0.6333333333333333,51411,52003,52051,52231,0,0.0,False,False
4556,201_00213,201,213,360.0,51685,51913,52141,52405,228,228,264,0.7333333333333333,51595,52231,52315,52495,0,0.0,False,False
4557,201_00214,201,214,360.0,51913,52141,52405,52666,228,264,261,0.725,51823,52495,52576,52756,0,0.0,False,False
4558,201_00215,201,215,360.0,52141,52405,52666,52911,264,261,245,0.6805555555555556,52051,52756,52821,53001,0,0.0,False,False
4559,201_00216,201,216,360.0,52405,52666,52911,53237,261,245,326,0.9055555555555556,52315,53001,53147,53327,0,0.0,False,False
4560,201_00217,201,217,360.0,52666,52911,53237,53451,245,326,214,0.5944444444444444,52576,53327,53361,53541,0,0.0,False,False
4561,201_00218,201,218,360.0,52911,53237,53451,53620,326,214,169,0.46944444444444444,52821,53541,53530,53710,11,0.06111111111111111,True,False
4562,201_00219,201,219,360.0,53237,53451,53620,53846,214,169,226,0.6277777777777778,53147,53710,53756,53936,0,0.0,False,False
4563,201_00220,201,220,360.0,53451,53620,53846,54085,169,226,239,0.6638888888888889,53361,53936,53995,54175,0,0.0,False,False
4564,201_00221,201,221,360.0,53620,53846,54085,54409,226,239,324,0.9,53530,54175,54319,54499,0,0.0,False,False
4565,201_00222,201,222,360.0,53846,54085,54409,54658,239,324,249,0.6916666666666667,53756,54499,54568,54748,0,0.0,False,False
4566,201_00223,201,223,360.0,54085,54409,54658,54885,324,249,227,0.6305555555555555,53995,54748,54795,54975,0,0.0,False,False
4567,201_00224,201,224,360.0,54409,54658,54885,55111,249,227,226,0.6277777777777778,54319,54975,55021,55201,0,0.0,False,False
4568,201_00225,201,225,360.0,54658,54885,55111,55261,227,226,150,0.4166666666666667,54568,55201,55171,55351,30,0.16666666666666666,True,False
4569,201_00226,201,226,360.0,54885,55111,55261,55519,226,150,258,0.7166666666666667,54795,55351,55429,55609,0,0.0,False,False
4570,201_00227,201,227,360.0,55111,55261,55519,55680,150,258,161,0.44722222222222224,55021,55609,55590,55770,19,0.10555555555555556,True,False
4571,201_00228,201,228,360.0,55261,55519,55680,56045,258,161,365,1.0138888888888888,55171,55770,55955,56135,0,0.0,False,False
4572,201_00229,201,229,360.0,55519,55680,56045,56246,161,365,201,0.5583333333333333,55429,56135,56156,56336,0,0.0,False,False
4573,201_00230,201,230,360.0,55680,56045,56246,56447,365,201,201,0.5583333333333333,55590,56336,56357,56537,0,0.0,False,False
4574,201_00231,201,231,360.0,56045,56246,56447,56690,201,201,243,0.675,55955,56537,56600,56780,0,0.0,False,False
4575,201_00232,201,232,360.0,56246,56447,56690,56952,201,243,262,0.7277777777777777,56156,56780,56862,57042,0,0.0,False,False
4576,201_00233,201,233,360.0,56447,56690,56952,57163,243,262,211,0.5861111111111111,56357,57042,57073,57253,0,0.0,False,False
4577,201_00234,201,234,360.0,56690,56952,57163,57321,262,211,158,0.4388888888888889,56600,57253,57231,57411,22,0.12222222222222222,True,False
4578,201_00235,201,235,360.0,56952,57163,57321,57732,211,158,411,1.1416666666666666,56862,57411,57642,57822,0,0.0,False,False
4579,201_00236,201,236,360.0,57163,57321,57732,58034,158,411,302,0.8388888888888889,57073,57822,57944,58124,0,0.0,False,False
4580,201_00237,201,237,360.0,57321,57732,58034,58261,411,302,227,0.6305555555555555,57231,58124,58171,58351,0,0.0,False,False
4581,201_00238,201,238,360.0,57732,58034,58261,58447,302,227,186,0.5166666666666667,57642,58351,58357,58537,0,0.0,False,False
4582,201_00239,201,239,360.0,58034,58261,58447,58578,227,186,131,0.3638888888888889,57944,58537,58488,58668,49,0.2722222222222222,True,False
4583,201_00240,201,240,360.0,58261,58447,58578,58809,186,131,231,0.6416666666666667,58171,58668,58719,58899,0,0.0,False,False
4584,201_00241,201,241,360.0,58447,58578,58809,59083,131,231,274,0.7611111111111111,58357,58899,58993,59173,0,0.0,False,False
4585,201_00242,201,242,360.0,58578,58809,59083,59332,231,274,249,0.6916666666666667,58488,59173,59242,59422,0,0.0,False,False
4586,201_00243,201,243,360.0,58809,59083,59332,59593,274,249,261,0.725,58719,59422,59503,59683,0,0.0,False,False
4587,201_00244,201,244,360.0,59083,59332,59593,59848,249,261,255,0.7083333333333334,58993,59683,59758,59938,0,0.0,False,False
4588,201_00245,201,245,360.0,59332,59593,59848,60079,261,255,231,0.6416666666666667,59242,59938,59989,60169,0,0.0,False,False
4589,201_00246,201,246,360.0,59593,59848,60079,60338,255,231,259,0.7194444444444444,59503,60169,60248,60428,0,0.0,False,False
4590,201_00247,201,247,360.0,59848,60079,60338,60587,231,259,249,0.6916666666666667,59758,60428,60497,60677,0,0.0,False,False
4591,201_00248,201,248,360.0,60079,60338,60587,60896,259,249,309,0.8583333333333333,59989,60677,60806,60986,0,0.0,False,False
4592,201_00249,201,249,360.0,60338,60587,60896,61145,249,309,249,0.6916666666666667,60248,60986,61055,61235,0,0.0,False,False
4593,201_00250,201,250,360.0,60587,60896,61145,61395,309,249,250,0.6944444444444444,60497,61235,61305,61485,0,0.0,False,False
4594,201_00251,201,251,360.0,60896,61145,61395,61628,249,250,233,0.6472222222222223,60806,61485,61538,61718,0,0.0,False,False
4595,201_00252,201,252,360.0,61145,61395,61628,61858,250,233,230,0.6388888888888888,61055,61718,61768,61948,0,0.0,False,False
4596,201_00253,201,253,360.0,61395,61628,61858,62073,233,230,215,0.5972222222222222,61305,61948,61983,62163,0,0.0,False,False
4597,201_00254,201,254,360.0,61628,61858,62073,62314,230,215,241,0.6694444444444444,61538,62163,62224,62404,0,0.0,False,False
4598,201_00255,201,255,360.0,61858,62073,62314,62465,215,241,151,0.41944444444444445,61768,62404,62375,62555,29,0.16111111111111112,True,False
4599,201_00256,201,256,360.0,62073,62314,62465,62702,241,151,237,0.6583333333333333,61983,62555,62612,62792,0,0.0,False,False
4600,201_00257,201,257,360.0,62314,62465,62702,62922,151,237,220,0.6111111111111112,62224,62792,62832,63012,0,0.0,False,False
4601,201_00258,201,258,360.0,62465,62702,62922,63166,237,220,244,0.6777777777777778,62375,63012,63076,63256,0,0.0,False,False
4602,201_00259,201,259,360.0,62702,62922,63166,63346,220,244,180,0.5,62612,63256,63256,63436,0,0.0,False,False
4603,201_00260,201,260,360.0,62922,63166,63346,63616,244,180,270,0.75,62832,63436,63526,63706,0,0.0,False,False
4604,201_00261,201,261,360.0,63166,63346,63616,63829,180,270,213,0.5916666666666667,63076,63706,63739,63919,0,0.0,False,False
4605,201_00262,201,262,360.0,63346,63616,63829,64084,270,213,255,0.7083333333333334,63256,63919,63994,64174,0,0.0,False,False
4606,201_00263,201,263,360.0,63616,63829,64084,64308,213,255,224,0.6222222222222222,63526,64174,64218,64398,0,0.0,False,False
4607,201_00264,201,264,360.0,63829,64084,64308,64521,255,224,213,0.5916666666666667,63739,64398,64431,64611,0,0.0,False,False
4608,201_00265,201,265,360.0,64084,64308,64521,64689,224,213,168,0.4666666666666667,63994,64611,64599,64779,12,0.06666666666666667,True,False
4609,201_00266,201,266,360.0,64308,64521,64689,64927,213,168,238,0.6611111111111111,64218,64779,64837,65017,0,0.0,False,False
4610,201_00267,201,267,360.0,64521,64689,64927,65120,168,238,193,0.5361111111111111,64431,65017,65030,65210,0,0.0,False,False
4611,201_00268,201,268,360.0,64689,64927,65120,65335,238,193,215,0.5972222222222222,64599,65210,65245,65425,0,0.0,False,False
4612,201_00269,201,269,360.0,64927,65120,65335,65634,193,215,299,0.8305555555555556,64837,65425,65544,65724,0,0.0,False,False
4613,201_00270,201,270,360.0,65120,65335,65634,65949,215,299,315,0.875,65030,65724,65859,66039,0,0.0,False,False
4614,201_00271,201,271,360.0,65335,65634,65949,66197,299,315,248,0.6888888888888889,65245,66039,66107,66287,0,0.0,False,False
4615,201_00272,201,272,360.0,65634,65949,66197,66634,315,248,437,1.2138888888888888,65544,66287,66544,66724,0,0.0,False,False
4616,201_00273,201,273,360.0,65949,66197,66634,66808,248,437,174,0.48333333333333334,65859,66724,66718,66898,6,0.03333333333333333,True,False
4617,201_00274,201,274,360.0,66197,66634,66808,67039,437,174,231,0.6416666666666667,66107,66898,66949,67129,0,0.0,False,False
4618,201_00275,201,275,360.0,66634,66808,67039,67252,174,231,213,0.5916666666666667,66544,67129,67162,67342,0,0.0,False,False
4619,201_00276,201,276,360.0,66808,67039,67252,67523,231,213,271,0.7527777777777778,66718,67342,67433,67613,0,0.0,False,False
4620,201_00277,201,277,360.0,67039,67252,67523,67772,213,271,249,0.6916666666666667,66949,67613,67682,67862,0,0.0,False,False
4621,201_00278,201,278,360.0,67252,67523,67772,68008,271,249,236,0.6555555555555556,67162,67862,67918,68098,0,0.0,False,False
4622,201_00279,201,279,360.0,67523,67772,68008,68298,249,236,290,0.8055555555555556,67433,68098,68208,68388,0,0.0,False,False
4623,201_00280,201,280,360.0,67772,68008,68298,68571,236,290,273,0.7583333333333333,67682,68388,68481,68661,0,0.0,False,False
4624,201_00281,201,281,360.0,68008,68298,68571,68946,290,273,375,1.0416666666666667,67918,68661,68856,69036,0,0.0,False,False
4625,201_00282,201,282,360.0,68298,68571,68946,69177,273,375,231,0.6416666666666667,68208,69036,69087,69267,0,0.0,False,False
4626,201_00283,201,283,360.0,68571,68946,69177,69477,375,231,300,0.8333333333333334,68481,69267,69387,69567,0,0.0,False,False
4627,201_00284,201,284,360.0,68946,69177,69477,69654,231,300,177,0.49166666666666664,68856,69567,69564,69744,3,0.016666666666666666,True,False
4628,201_00285,201,285,360.0,69177,69477,69654,69888,300,177,234,0.65,69087,69744,69798,69978,0,0.0,False,False
4629,201_00286,201,286,360.0,69477,69654,69888,70171,177,234,283,0.7861111111111111,69387,69978,70081,70261,0,0.0,False,False
4630,201_00287,201,287,360.0,69654,69888,70171,70392,234,283,221,0.6138888888888889,69564,70261,70302,70482,0,0.0,False,False
4631,201_00288,201,288,360.0,69888,70171,70392,70536,283,221,144,0.4,69798,70482,70446,70626,36,0.2,True,False
4632,201_00289,201,289,360.0,70171,70392,70536,70670,221,144,134,0.37222222222222223,70081,70626,70580,70760,46,0.25555555555555554,True,False
4633,201_00290,201,290,360.0,70392,70536,70670,71068,144,134,398,1.1055555555555556,70302,70760,70978,71158,0,0.0,False,False
4634,201_00291,201,291,360.0,70536,70670,71068,71279,134,398,211,0.5861111111111111,70446,71158,71189,71369,0,0.0,False,False
4635,201_00292,201,292,360.0,70670,71068,71279,71479,398,211,200,0.5555555555555556,70580,71369,71389,71569,0,0.0,False,False
4636,201_00293,201,293,360.0,71068,71279,71479,71816,211,200,337,0.9361111111111111,70978,71569,71726,71906,0,0.0,False,False
4637,201_00294,201,294,360.0,71279,71479,71816,72051,200,337,235,0.6527777777777778,71189,71906,71961,72141,0,0.0,False,False
4638,201_00295,201,295,360.0,71479,71816,72051,72203,337,235,152,0.4222222222222222,71389,72141,72113,72293,28,0.15555555555555556,True,False
4639,201_00296,201,296,360.0,71816,72051,72203,72484,235,152,281,0.7805555555555556,71726,72293,72394,72574,0,0.0,False,False
4640,201_00297,201,297,360.0,72051,72203,72484,72728,152,281,244,0.6777777777777778,71961,72574,72638,72818,0,0.0,False,False
4641,201_00298,201,298,360.0,72203,72484,72728,72967,281,244,239,0.6638888888888889,72113,72818,72877,73057,0,0.0,False,False
4642,201_00299,201,299,360.0,72484,72728,72967,73253,244,239,286,0.7944444444444444,72394,73057,73163,73343,0,0.0,False,False
4643,201_00300,201,300,360.0,72728,72967,73253,73526,239,286,273,0.7583333333333333,72638,73343,73436,73616,0,0.0,False,False
4644,201_00301,201,301,360.0,72967,73253,73526,73722,286,273,196,0.5444444444444444,72877,73616,73632,73812,0,0.0,False,False
4645,201_00302,201,302,360.0,73253,73526,73722,74049,273,196,327,0.9083333333333333,73163,73812,73959,74139,0,0.0,False,False
4646,201_00303,201,303,360.0,73526,73722,74049,74479,196,327,430,1.1944444444444444,73436,74139,74389,74569,0,0.0,False,False
4647,201_00304,201,304,360.0,73722,74049,74479,74702,327,430,223,0.6194444444444445,73632,74569,74612,74792,0,0.0,False,False
4648,201_00305,201,305,360.0,74049,74479,74702,74975,430,223,273,0.7583333333333333,73959,74792,74885,75065,0,0.0,False,False
